"","지역","대여건수","지하철","평균기온","평균습도","평균풍속","강수량","이산화질소농도","일산화탄소농도","아황산가스농도","미세먼지량","초미세먼지량","버스","계절","WeekDay","강수량수준"
"2395","군집 2",616,126072,32.20000076,22.29999924,1.200000048,0,0.007,0.2,0.002,25,16,416846,"여름",0,"1mm미만"
"2396","군집 3",1351,372506,27.29999924,65.30000305,1.799999952,0,0.018,0.2,0.004,24,15,671868,"여름",0,"1mm미만"
"2397","군집 4",2351,440144,31.79999924,67.30000305,1.700000048,0,0.016,0.4,0.005,29,18,239613,"여름",0,"1mm미만"
"2398","군집 5",1337,584181,31.20000076,68.80000305,2.5,0,0.014,0.2,0.003,23,15,486568,"여름",0,"1mm미만"
"2399","군집 2",425,198702,31.70000076,66.69999695,1,0,0.008,0.5,0.005,25,15,290666,"여름",0,"1mm미만"
"2400","군집 5",1285,353726,31.70000076,65.59999847,1.600000024,0,0.016,0.3,0.005,21,18,444908,"여름",0,"1mm미만"
"2401","군집 5",1058,518066,31.70000076,70.90000153,2,0,0.016,0.3,0.004,28,15,487921,"여름",0,"1mm미만"
"2402","군집 6",3312,713713,30.79999924,75.40000153,1.5,0,0.01,0.3,0.002,23,16,429262,"여름",0,"1mm미만"
"2403","군집 5",1334,149835,30.79999924,71.90000153,1.399999976,0,0.011,0.5,0.003,23,14,535794,"여름",0,"1mm미만"
"2404","군집 3",1636,647418,32,63.79999924,2.200000048,0,0.017,0.2,0.004,24,13,677874,"여름",0,"1mm미만"
"2405","군집 4",1930,379373,28.89999962,83.19999695,0.899999976,0,0.015,0.2,0.005,26,17,244379,"여름",0,"1mm미만"
"2406","군집 5",1104,351181,31.79999924,66.09999847,1.600000024,0,0.013,0.4,0.002,33,18,517854,"여름",0,"1mm미만"
"2407","군집 3",2370,657981,32,64.09999847,1.200000048,0,0.018,0.6,0.003,26,17,519377,"여름",0,"1mm미만"
"2408","군집 2",958,165790,31.5,68.59999847,1.5,0,0.013,0.3,0.004,31,20,354258,"여름",0,"1mm미만"
"2409","군집 6",3295,613861,31,74.30000305,2.700000048,0,0.017,0.5,0.004,33,19,521238,"여름",0,"1mm미만"
"2410","군집 5",1144,392263,30.39999962,70.5,1.600000024,0,0.011,0.3,0.003,28,22,425339,"여름",0,"1mm미만"
"2411","군집 7",1016,906311,30.60000038,61.40000153,1.899999976,0,0.014,0.2,0.003,30,21,305462,"여름",0,"1mm미만"
"2412","군집 2",1014,225152,31.39999962,67.90000153,1.700000048,0,0.016,0.3,0.005,26,20,306399,"여름",0,"1mm미만"
"2413","군집 1",1173,1458594,29.39999962,76.40000153,1,20,0.024,0.4,0.005,22,15,709917,"여름",0,"20mm초과"
"2414","군집 2",1010,301232,29.60000038,69.09999847,0.699999988,7.5,0.028,0.4,0.003,25,15,236534,"여름",0,"20mm미만"
"2415","군집 2",577,126554,29.89999962,31.20000076,0.899999976,7.5,0.008,0.2,0.002,22,15,406785,"여름",0,"20mm미만"
"2416","군집 3",1236,366738,27.39999962,75.69999695,1.200000048,7,0.026,0.3,0.004,27,15,650534,"여름",0,"20mm미만"
"2417","군집 4",1857,431576,30.10000038,75.59999847,1.399999976,5.5,0.019,0.5,0.005,25,16,233970,"여름",0,"20mm미만"
"2418","군집 5",1273,567737,29.89999962,77,2,0,0.021,0.2,0.002,23,15,475338,"여름",0,"1mm미만"
"2419","군집 2",411,197532,29.79999924,74.59999847,0.600000024,0.5,0.01,0.6,0.005,21,16,283718,"여름",0,"1mm미만"
"2420","군집 5",1062,378082,29.89999962,73.90000153,1.100000024,3,0.021,0.3,0.005,18,17,440076,"여름",0,"20mm미만"
"2421","군집 5",912,513526,30.20000076,78.40000153,1.600000024,0.5,0.02,0.3,0.003,29,16,472923,"여름",0,"1mm미만"
"2422","군집 6",3092,711241,29.29999924,82.80000305,1.299999952,1.5,0.013,0.3,0.003,21,15,422197,"여름",0,"20mm미만"
"2423","군집 5",1330,147778,28.79999924,81.30000305,1.299999952,1.5,0.014,0.6,0.004,20,14,517721,"여름",0,"20mm미만"
"2424","군집 3",1281,641051,30,76.19999695,1.700000048,17,0.025,0.2,0.003,23,12,658441,"여름",0,"20mm미만"
"2425","군집 4",1624,377837,28.89999962,79.09999847,0.899999976,0,0.017,0.3,0.005,24,17,239690,"여름",0,"1mm미만"
"2426","군집 5",928,353013,29.79999924,75.69999695,1.399999976,12,0.015,0.4,0.003,26,17,505106,"여름",0,"20mm미만"
"2427","군집 3",1789,645129,29.39999962,81.5,1,31.5,0.022,0.6,0.003,25,17,498683,"여름",0,"20mm초과"
"2428","군집 2",866,164450,30,76.80000305,1.299999952,1,0.021,0.3,0.005,25,15,348429,"여름",0,"20mm미만"
"2429","군집 6",3133,604941,29.60000038,81.80000305,2.299999952,0.5,0.02,0.5,0.004,32,20,504663,"여름",0,"1mm미만"
"2430","군집 5",941,387874,28.5,79,1.299999952,6,0.013,0.3,0.004,25,20,411243,"여름",0,"20mm미만"
"2431","군집 7",864,910857,28.79999924,70,1.200000048,1.5,0.017,0.2,0.004,28,20,302019,"여름",0,"20mm미만"
"2432","군집 2",891,222867,29.70000076,75.59999847,1.5,2,0.018,0.4,0.005,18,15,300685,"여름",0,"20mm미만"
"2433","군집 1",1590,1514135,30.79999924,64.90000153,1.100000024,0,0.021,0.4,0.005,14,8,747434,"여름",0,"1mm미만"
"2434","군집 2",1218,314877,31.20000076,56.90000153,1.700000048,0,0.022,0.3,0.003,24,10,245938,"여름",0,"1mm미만"
"2435","군집 2",591,130764,31.70000076,18.5,1.5,0,0.008,0.3,0.002,14,8,428614,"여름",0,"1mm미만"
"2436","군집 3",1218,381769,29,62.20000076,1.200000048,0,0.023,0.4,0.003,16,8,680041,"여름",0,"1mm미만"
"2437","군집 4",2302,469921,31.60000038,63.5,1.799999952,0,0.012,0.5,0.005,15,10,246437,"여름",0,"1mm미만"
"2438","군집 5",1313,585796,31.5,62.90000153,2.299999952,0,0.015,0.3,0.002,12,7,495626,"여름",0,"1mm미만"
"2439","군집 2",443,205300,31.20000076,63.20000076,1.100000024,0,0.01,0.6,0.005,18,10,297374,"여름",0,"1mm미만"
"2440","군집 5",1285,398110,31.29999924,62.20000076,1.700000048,0,0.02,0.4,0.004,11,9,459907,"여름",0,"1mm미만"
"2441","군집 5",983,539721,31.79999924,66.09999847,1.899999976,0,0.02,0.4,0.003,20,8,494503,"여름",0,"1mm미만"
"2442","군집 6",3287,762616,31,70,1.600000024,0,0.01,0.4,0.003,14,11,437737,"여름",0,"1mm미만"
"2443","군집 5",1387,150638,30.70000076,67.30000305,2.099999905,0,0.013,0.6,0.003,15,9,536159,"여름",0,"1mm미만"
"2444","군집 3",1620,700521,31.70000076,63.79999924,1.799999952,0,0.021,0.3,0.003,13,4,692239,"여름",0,"1mm미만"
"2445","군집 4",1951,393893,31.29999924,62.79999924,1.899999976,0,0.012,0.3,0.005,17,10,249699,"여름",0,"1mm미만"
"2446","군집 5",1029,362173,31.5,62.5,1.299999952,0,0.015,0.5,0.002,19,10,531269,"여름",0,"1mm미만"
"2447","군집 3",2296,687685,31.10000038,67.30000305,1.200000048,0,0.015,0.6,0.002,18,9,530563,"여름",0,"1mm미만"
"2448","군집 2",923,169933,31.5,65.30000305,1.899999976,0,0.017,0.4,0.004,18,10,362779,"여름",0,"1mm미만"
"2449","군집 6",3254,641876,31.10000038,70.69999695,2.700000048,0,0.018,0.5,0.004,23,14,533497,"여름",0,"1mm미만"
"2450","군집 5",1010,399460,30.29999924,67.30000305,1.600000024,0,0.012,0.4,0.003,19,15,431552,"여름",0,"1mm미만"
"2451","군집 7",993,965107,30.70000076,55.90000153,1.399999976,0,0.016,0.3,0.003,17,12,321647,"여름",0,"1mm미만"
"2452","군집 2",984,232315,30.89999962,65.19999695,1.899999976,0,0.015,0.4,0.005,11,8,313099,"여름",0,"1mm미만"
"2453","군집 1",1239,891802,30.79999924,61.59999847,1,0,0.017,0.3,0.005,7,3,463494,"여름",1,"1mm미만"
"2454","군집 2",1171,222466,31.10000038,52.70000076,1.700000048,0,0.016,0.3,0.003,11,4,179669,"여름",1,"1mm미만"
"2455","군집 2",609,105668,31.60000038,14.89999962,2,0,0.013,0.3,0.002,8,4,354652,"여름",1,"1mm미만"
"2456","군집 3",1268,289753,26.29999924,57.40000153,1.200000048,0,0.017,0.3,0.003,12,5,523716,"여름",1,"1mm미만"
"2457","군집 4",2121,385548,31.20000076,61.09999847,2.099999905,0,0.009,0.4,0.005,9,5,188775,"여름",1,"1mm미만"
"2458","군집 5",1039,421890,31.20000076,59.40000153,2.900000095,0,0.011,0.2,0.003,7,4,356975,"여름",1,"1mm미만"
"2459","군집 2",444,158751,31,59.70000076,1.200000048,0,0.009,0.6,0.005,11,4,229907,"여름",1,"1mm미만"
"2460","군집 5",1140,330614,31.20000076,58.70000076,2.299999952,0,0.013,0.4,0.005,5,4,347374,"여름",1,"1mm미만"
"2461","군집 5",993,408183,31.60000038,62.5,2.299999952,0,0.012,0.3,0.003,13,5,363079,"여름",1,"1mm미만"
"2462","군집 6",2740,652374,31.39999962,64.30000305,1.700000048,0,0.011,0.3,0.003,10,6,317458,"여름",1,"1mm미만"
"2463","군집 5",1199,93351,30.79999924,61.09999847,3,0,0.013,0.5,0.002,9,5,396642,"여름",1,"1mm미만"
"2464","군집 3",1274,487836,31.29999924,60.09999847,2,0,0.014,0.2,0.003,8,3,450906,"여름",1,"1mm미만"
"2465","군집 4",1607,261438,31.29999924,58.29999924,2.099999905,0,0.011,0.3,0.005,13,8,177774,"여름",1,"1mm미만"
"2466","군집 5",1027,272649,31.39999962,58.20000076,1.600000024,0,0.017,0.4,0.002,11,6,404836,"여름",1,"1mm미만"
"2467","군집 3",2141,518519,30.89999962,61.20000076,1.200000048,0,0.011,0.5,0.003,9,4,388365,"여름",1,"1mm미만"
"2468","군집 2",761,115558,31.39999962,61.79999924,1.799999952,0,0.017,0.3,0.004,12,6,268228,"여름",1,"1mm미만"
"2469","군집 6",2533,400672,31.70000076,64.30000305,2.400000095,0,0.015,0.4,0.004,16,8,360152,"여름",1,"1mm미만"
"2470","군집 5",1042,290376,30.79999924,60.40000153,2.099999905,0,0.012,0.3,0.003,14,12,335654,"여름",1,"1mm미만"
"2471","군집 7",682,662496,30.79999924,51.59999847,1.700000048,0,0.024,0.2,0.002,10,6,226474,"여름",1,"1mm미만"
"2472","군집 2",867,174431,30.70000076,61.70000076,2,0,0.012,0.3,0.005,5,3,243265,"여름",1,"1mm미만"
"2473","군집 1",1100,578208,30.70000076,61.90000153,0.800000012,0,0.012,0.3,0.005,10,7,338687,"여름",1,"1mm미만"
"2474","군집 2",1086,166615,31.29999924,52.40000153,1.5,0,0.014,0.3,0.003,12,8,144009,"여름",1,"1mm미만"
"2475","군집 2",533,80066,31,20.29999924,1.899999976,3.5,0.01,0.3,0.002,12,8,275744,"여름",1,"20mm미만"
"2476","군집 3",1155,218370,29.89999962,58.79999924,1.100000024,0.5,0.013,0.3,0.003,16,8,412230,"여름",1,"1mm미만"
"2477","군집 4",1996,300042,31.20000076,62,1.899999976,0,0.007,0.4,0.006,13,9,145236,"여름",1,"1mm미만"
"2478","군집 5",1028,338381,31.20000076,59.29999924,2.200000048,0,0.008,0.2,0.003,12,8,279307,"여름",1,"1mm미만"
"2479","군집 2",321,124114,30.20000076,67.19999695,1.100000024,2,0.009,0.6,0.005,16,9,176563,"여름",1,"20mm미만"
"2480","군집 5",920,249333,30.79999924,62.59999847,1.600000024,3,0.011,0.4,0.004,9,9,257950,"여름",1,"20mm미만"
"2481","군집 5",835,306151,30.89999962,65.69999695,2.200000048,8,0.009,0.3,0.003,17,7,284414,"여름",1,"20mm미만"
"2482","군집 6",2400,463734,31.29999924,63,1.799999952,0,0.007,0.3,0.003,12,9,239737,"여름",1,"1mm미만"
"2483","군집 5",1048,66973,30.79999924,61.59999847,2.5,0.5,0.011,0.5,0.003,13,9,305481,"여름",1,"1mm미만"
"2484","군집 3",1213,374141,31.39999962,60.29999924,1.700000048,0.5,0.011,0.2,0.003,14,6,340921,"여름",1,"1mm미만"
"2485","군집 4",1366,187543,31,59.59999847,1.899999976,0,0.008,0.3,0.004,16,11,132054,"여름",1,"1mm미만"
"2486","군집 5",854,207480,30.89999962,62.70000076,1.600000024,8.5,0.013,0.4,0.002,16,10,314106,"여름",1,"20mm미만"
"2487","군집 3",2023,394273,31.20000076,60,1.200000048,0,0.01,0.5,0.003,14,10,299909,"여름",1,"1mm미만"
"2488","군집 2",787,84109,31.29999924,61.40000153,1.799999952,0,0.011,0.3,0.003,15,9,202644,"여름",1,"1mm미만"
"2489","군집 6",2110,299351,31.5,63.79999924,2.400000095,0,0.011,0.4,0.005,20,13,293505,"여름",1,"1mm미만"
"2490","군집 5",909,215314,30.79999924,60.20000076,1.899999976,0,0.01,0.3,0.003,17,15,254474,"여름",1,"1mm미만"
"2491","군집 7",444,506426,30.10000038,56.40000153,1.399999976,3,0.018,0.2,0.003,15,11,168933,"여름",1,"20mm미만"
"2492","군집 2",677,130544,30.70000076,63,1.799999952,0,0.011,0.3,0.005,10,8,179767,"여름",1,"1mm미만"
"2493","군집 1",1714,1413712,30.5,71.40000153,1,2.5,0.022,0.3,0.006,30,20,713020,"여름",0,"20mm미만"
"2494","군집 2",1193,303690,31.10000038,63.29999924,1.299999952,8,0.025,0.3,0.003,39,24,235307,"여름",0,"20mm미만"
"2495","군집 2",579,126681,31.29999924,30,1,1.5,0.012,0.3,0.002,33,22,415766,"여름",0,"20mm미만"
"2496","군집 3",1206,361668,28.5,65.80000305,1.200000048,0.5,0.022,0.3,0.004,33,20,655222,"여름",0,"1mm미만"
"2497","군집 4",2322,431524,31.29999924,70.30000305,1.5,4,0.014,0.5,0.006,33,24,237234,"여름",0,"20mm미만"
"2498","군집 5",1283,563517,31.70000076,64.59999847,1.899999976,0,0.017,0.2,0.003,31,24,478472,"여름",0,"1mm미만"
"2499","군집 2",424,198390,30.5,74.80000305,0.699999988,2,0.013,0.7,0.005,35,23,291335,"여름",0,"20mm미만"
"2500","군집 5",1269,393073,31,70.19999695,1.100000024,1,0.021,0.4,0.005,28,24,451448,"여름",0,"20mm미만"
"2501","군집 5",941,508199,31.39999962,71.09999847,1.600000024,0,0.017,0.3,0.004,34,19,477606,"여름",0,"1mm미만"
"2502","군집 6",3215,693229,30.79999924,74.30000305,1.299999952,0.5,0.015,0.4,0.002,30,22,416295,"여름",0,"1mm미만"
"2503","군집 5",1350,146057,30.60000038,71.40000153,1.899999976,0,0.015,0.5,0.004,29,21,525158,"여름",0,"1mm미만"
"2504","군집 3",1524,640159,31.5,67.69999695,1.600000024,0,0.021,0.2,0.004,29,18,663692,"여름",0,"1mm미만"
"2505","군집 4",1985,370014,27.79999924,86.09999847,1.100000024,1,0.015,0.3,0.004,32,25,240743,"여름",0,"20mm미만"
"2506","군집 5",1070,350404,31.10000038,70.30000305,1.200000048,0.5,0.017,0.5,0.003,34,24,519559,"여름",0,"1mm미만"
"2507","군집 3",2203,629857,31.39999962,71.30000305,1.100000024,5,0.016,0.6,0.003,33,22,504051,"여름",0,"20mm미만"
"2508","군집 2",923,162470,31.60000038,68.09999847,1.5,0,0.021,0.4,0.004,33,22,349172,"여름",0,"1mm미만"
"2509","군집 6",3298,600425,31.10000038,73.69999695,2.400000095,0,0.019,0.5,0.004,42,27,504348,"여름",0,"1mm미만"
"2510","군집 5",1122,385927,30.39999962,69.5,1.700000048,0.5,0.016,0.3,0.004,36,30,424256,"여름",0,"1mm미만"
"2511","군집 7",1074,955453,30.39999962,63,1.200000048,1.5,0.024,0.3,0.003,36,27,322182,"여름",0,"20mm미만"
"2512","군집 2",891,223269,30.89999962,70.90000153,1.700000048,2,0.018,0.4,0.005,29,23,304067,"여름",0,"20mm미만"
"2513","군집 1",1712,1475120,31.70000076,64.09999847,0.899999976,0,0.027,0.3,0.006,27,16,744123,"여름",0,"1mm미만"
"2514","군집 2",1266,311363,32,56.20000076,1.399999976,0,0.027,0.3,0.003,34,20,244310,"여름",0,"1mm미만"
"2515","군집 2",649,130850,32.40000153,25.5,1.299999952,0,0.011,0.2,0.003,23,14,428790,"여름",0,"1mm미만"
"2516","군집 3",1341,374940,31.70000076,58.70000076,1.100000024,0,0.023,0.3,0.004,27,14,671200,"여름",0,"1mm미만"
"2517","군집 4",2335,453583,32.40000153,63.09999847,1.5,0,0.018,0.4,0.006,30,20,242221,"여름",0,"1mm미만"
"2518","군집 5",1340,579666,32.59999847,58.40000153,1.799999952,0,0.018,0.2,0.005,24,16,491965,"여름",0,"1mm미만"
"2519","군집 2",383,202947,31.39999962,67.30000305,0.699999988,0,0.015,0.6,0.006,29,19,295829,"여름",0,"1mm미만"
"2520","군집 5",1383,406126,31.79999924,64.19999695,0.800000012,0,0.024,0.4,0.006,23,18,466325,"여름",0,"1mm미만"
"2521","군집 5",974,534893,32.59999847,64.5,1.200000048,0,0.02,0.3,0.004,28,14,490504,"여름",0,"1mm미만"
"2522","군집 6",3393,749240,31.79999924,67,1.299999952,0,0.013,0.3,0.003,25,16,440634,"여름",0,"1mm미만"
"2523","군집 5",1410,151209,31.70000076,63.5,1.299999952,0,0.014,0.5,0.004,23,13,544711,"여름",0,"1mm미만"
"2524","군집 3",1643,674892,32.70000076,59.79999924,1.5,0,0.027,0.3,0.004,27,15,694994,"여름",0,"1mm미만"
"2525","군집 4",2014,388347,29.5,73.30000305,0.899999976,0,0.016,0.3,0.005,27,24,251443,"여름",0,"1mm미만"
"2526","군집 5",1198,363873,32.20000076,63,1.200000048,0,0.019,0.4,0.003,31,18,538167,"여름",0,"1mm미만"
"2527","군집 3",2365,670696,32.29999924,63.29999924,1.200000048,0,0.018,0.6,0.003,29,20,524636,"여름",0,"1mm미만"
"2528","군집 2",968,166722,32.5,62.5,1.399999976,0,0.021,0.3,0.004,25,14,361229,"여름",0,"1mm미만"
"2529","군집 6",3372,625265,32,67.90000153,2.299999952,0,0.018,0.5,0.005,36,20,525190,"여름",0,"1mm미만"
"2530","군집 5",1180,396435,31.29999924,62.59999847,1.299999952,0,0.012,0.2,0.004,26,20,436575,"여름",0,"1mm미만"
"2531","군집 7",1118,997783,31.70000076,54,1.200000048,0,0.021,0.3,0.004,25,16,340049,"여름",0,"1mm미만"
"2532","군집 2",975,227596,31.5,65.5,1.799999952,0,0.022,0.3,0.006,24,18,313901,"여름",0,"1mm미만"
"2533","군집 1",1192,658832,31.29999924,65.80000305,1.299999952,3,0.02,0.3,0.005,25,18,366884,"여름",1,"20mm미만"
"2534","군집 2",1109,188737,32.40000153,53.90000153,2,0,0.021,0.3,0.003,37,22,152104,"여름",1,"1mm미만"
"2535","군집 2",564,89606,32.40000153,20.70000076,1.799999952,1,0.01,0.3,0.002,28,19,306406,"여름",1,"20mm미만"
"2536","군집 3",1340,240425,29.5,59.59999847,1.100000024,0,0.024,0.3,0.003,32,20,452142,"여름",1,"1mm미만"
"2537","군집 4",1652,318574,32.29999924,63.29999924,1.799999952,20.5,0.01,0.4,0.006,28,20,161505,"여름",1,"20mm초과"
"2538","군집 5",991,343428,32.40000153,59.90000153,2.900000095,0,0.024,0.3,0.002,28,20,296933,"여름",1,"1mm미만"
"2539","군집 2",366,136002,31.60000038,65.5,0.899999976,0,0.013,0.6,0.005,30,20,196537,"여름",1,"1mm미만"
"2540","군집 5",932,305301,31.70000076,64.09999847,1.5,11.5,0.025,0.4,0.005,25,22,300365,"여름",1,"20mm미만"
"2541","군집 5",1058,336657,32.59999847,64.19999695,2.099999905,0,0.02,0.4,0.003,33,18,313113,"여름",1,"1mm미만"
"2542","군집 6",2749,501469,31.79999924,66.19999695,1.399999976,0,0.014,0.3,0.003,28,20,266834,"여름",1,"1mm미만"
"2543","군집 5",1195,85581,31.60000038,63,2.599999905,3,0.015,0.5,0.002,25,17,348082,"여름",1,"20mm미만"
"2544","군집 3",1197,369067,32.5,60.90000153,2,0,0.019,0.2,0.003,28,17,364703,"여름",1,"1mm미만"
"2545","군집 4",1418,217281,31.79999924,64.09999847,2.099999905,31.5,0.014,0.3,0.005,32,24,150814,"여름",1,"20mm초과"
"2546","군집 5",927,236977,32.09999847,63.29999924,1.299999952,4.5,0.021,0.4,0.002,36,22,358184,"여름",1,"20mm미만"
"2547","군집 3",1947,419978,32.20000076,62.79999924,1.299999952,0,0.015,0.5,0.003,29,19,325620,"여름",1,"1mm미만"
"2548","군집 2",801,94669,32.40000153,62.20000076,1.700000048,0,0.022,0.3,0.003,30,19,219962,"여름",1,"1mm미만"
"2549","군집 6",2344,320278,32.29999924,66.40000153,2.299999952,0,0.016,0.5,0.004,39,26,306164,"여름",1,"1mm미만"
"2550","군집 5",914,250170,31.20000076,63.59999847,1.5,6.5,0.015,0.3,0.003,28,25,286246,"여름",1,"20mm미만"
"2551","군집 7",645,623646,31.5,55.5,1.5,25.5,0.028,0.4,0.003,28,20,206288,"여름",1,"20mm초과"
"2552","군집 2",725,146922,31.39999962,65.69999695,2.200000048,30,0.014,0.3,0.006,25,19,207346,"여름",1,"20mm초과"
"2553","군집 1",1992,1450347,29.70000076,57.5,2.099999905,0,0.016,0.3,0.005,11,5,736492,"여름",0,"1mm미만"
"2554","군집 2",1385,309289,30.39999962,47.70000076,3.799999952,0,0.012,0.3,0.003,27,10,251182,"여름",0,"1mm미만"
"2555","군집 2",678,130420,30.29999924,14.5,2.700000048,0,0.009,0.2,0.002,14,7,432531,"여름",0,"1mm미만"
"2556","군집 3",1469,369799,29.89999962,50.90000153,1.399999976,0,0.017,0.2,0.002,16,8,672685,"여름",0,"1mm미만"
"2557","군집 4",2706,444846,30.29999924,57.29999924,3.299999952,0,0.009,0.4,0.006,15,10,244426,"여름",0,"1mm미만"
"2558","군집 5",1355,577131,30.5,54,4.699999809,0,0.01,0.2,0.003,21,15,493879,"여름",0,"1mm미만"
"2559","군집 2",463,203748,29.70000076,58.5,1.600000024,0,0.008,0.5,0.005,18,9,304073,"여름",0,"1mm미만"
"2560","군집 5",1495,398491,29.89999962,56.70000076,3.099999905,0,0.017,0.4,0.005,11,9,465098,"여름",0,"1mm미만"
"2561","군집 5",1167,518013,30.70000076,58.20000076,3.700000048,0,0.012,0.3,0.003,18,7,493810,"여름",0,"1mm미만"
"2562","군집 6",3648,721336,30.60000038,57.90000153,2.099999905,0,0.006,0.2,0.003,14,9,437962,"여름",0,"1mm미만"
"2563","군집 5",1559,150845,29.79999924,56.5,4.599999905,0,0.009,0.4,0.002,14,7,551719,"여름",0,"1mm미만"
"2564","군집 3",1699,652542,31.10000038,53.29999924,2.799999952,0,0.012,0.2,0.003,14,5,676343,"여름",0,"1mm미만"
"2565","군집 4",2276,386935,30.29999924,55.79999924,3.299999952,0,0.009,0.2,0.005,20,10,253407,"여름",0,"1mm미만"
"2566","군집 5",1256,364274,30.20000076,56.70000076,1.899999976,0,0.016,0.4,0.002,19,10,542803,"여름",0,"1mm미만"
"2567","군집 3",2576,656226,30.39999962,54.5,2,0,0.01,0.4,0.002,16,8,522637,"여름",0,"1mm미만"
"2568","군집 2",979,165206,30.79999924,56.20000076,2.799999952,0,0.016,0.3,0.003,17,8,365505,"여름",0,"1mm미만"
"2569","군집 6",3723,609373,31,58.59999847,3.200000048,0,0.011,0.4,0.004,21,12,516401,"여름",0,"1mm미만"
"2570","군집 5",1261,396419,29.70000076,56.40000153,2.5,0,0.01,0.2,0.003,21,14,447395,"여름",0,"1mm미만"
"2571","군집 7",1211,965201,29.5,48.70000076,2.299999952,0,0.021,0.4,0.003,18,9,332925,"여름",0,"1mm미만"
"2572","군집 2",1096,227530,29.39999962,59.5,2.799999952,0,0.011,0.3,0.005,12,7,320208,"여름",0,"1mm미만"
"2573","군집 1",2194,1507955,26.79999924,46,1.899999976,0,0.019,0.3,0.004,10,3,756316,"여름",0,"1mm미만"
"2574","군집 2",1580,319717,27.39999962,37.20000076,3.200000048,0,0.011,0.3,0.003,15,5,258946,"여름",0,"1mm미만"
"2575","군집 2",751,138598,27.39999962,3.700000048,2.700000048,0,0.009,0.2,0.002,9,4,445389,"여름",0,"1mm미만"
